geoid,name,variable,estimate,moe,year
11747,ZCTA5 11747,total_pop,18922,952,2018
11747,ZCTA5 11747,race_total,18922,952,2018
11747,ZCTA5 11747,white,16696,845,2018
11747,ZCTA5 11747,black_aa,407,206,2018
11747,ZCTA5 11747,ai_an,0,19,2018
11747,ZCTA5 11747,asian,1380,583,2018
11747,ZCTA5 11747,hawaiian_pi,42,55,2018
11747,ZCTA5 11747,other,96,67,2018
11747,ZCTA5 11747,med_income,122964,10519,2018
11749,ZCTA5 11749,male,1594,95,2018
11749,ZCTA5 11749,female,1751,100,2018
11749,ZCTA5 11749,total_pop,3345,26,2018
11749,ZCTA5 11749,race_total,3345,26,2018
11749,ZCTA5 11749,white,2016,257,2018
11749,ZCTA5 11749,black_aa,383,133,2018
11749,ZCTA5 11749,ai_an,0,12,2018
11749,ZCTA5 11749,asian,353,149,2018
11749,ZCTA5 11749,hawaiian_pi,0,12,2018
11749,ZCTA5 11749,other,473,253,2018
11749,ZCTA5 11749,med_income,95379,7089,2018
11751,ZCTA5 11751,male,7212,563,2018
11751,ZCTA5 11751,female,7347,407,2018
11751,ZCTA5 11751,total_pop,14559,747,2018
11751,ZCTA5 11751,race_total,14559,747,2018
11751,ZCTA5 11751,white,13267,638,2018
11751,ZCTA5 11751,black_aa,394,250,2018
11751,ZCTA5 11751,ai_an,0,19,2018
11751,ZCTA5 11751,asian,249,152,2018
11751,ZCTA5 11751,hawaiian_pi,0,19,2018
11751,ZCTA5 11751,other,453,319,2018
11751,ZCTA5 11751,med_income,104381,4875,2018
11752,ZCTA5 11752,male,4731,330,2018
11752,ZCTA5 11752,female,4833,371,2018
11752,ZCTA5 11752,total_pop,9564,540,2018
11752,ZCTA5 11752,race_total,9564,540,2018
11752,ZCTA5 11752,white,8808,596,2018
11752,ZCTA5 11752,black_aa,211,161,2018
11752,ZCTA5 11752,ai_an,1,3,2018
11752,ZCTA5 11752,asian,281,218,2018
11752,ZCTA5 11752,hawaiian_pi,0,17,2018
11752,ZCTA5 11752,other,92,83,2018
11752,ZCTA5 11752,med_income,107470,16048,2018
11753,ZCTA5 11753,male,6217,440,2018
11753,ZCTA5 11753,female,6379,402,2018
11753,ZCTA5 11753,total_pop,12596,685,2018
11753,ZCTA5 11753,race_total,12596,685,2018
11753,ZCTA5 11753,white,8113,579,2018
11753,ZCTA5 11753,black_aa,93,76,2018
11753,ZCTA5 11753,ai_an,0,19,2018
11753,ZCTA5 11753,asian,3946,635,2018
11753,ZCTA5 11753,hawaiian_pi,0,19,2018
11753,ZCTA5 11753,other,167,131,2018
11753,ZCTA5 11753,med_income,168627,15143,2018
11754,ZCTA5 11754,male,8388,487,2018
11754,ZCTA5 11754,female,9698,449,2018
11754,ZCTA5 11754,total_pop,18086,698,2018
11754,ZCTA5 11754,race_total,18086,698,2018
11754,ZCTA5 11754,white,16440,868,2018
11754,ZCTA5 11754,black_aa,237,174,2018
11754,ZCTA5 11754,ai_an,6,10,2018
11754,ZCTA5 11754,asian,772,394,2018
11754,ZCTA5 11754,hawaiian_pi,0,19,2018
11754,ZCTA5 11754,other,440,364,2018
11754,ZCTA5 11754,med_income,105500,7409,2018
11755,ZCTA5 11755,male,6375,319,2018
11755,ZCTA5 11755,female,6135,247,2018
11755,ZCTA5 11755,total_pop,12510,366,2018
11755,ZCTA5 11755,race_total,12510,366,2018
11755,ZCTA5 11755,white,11220,485,2018
11755,ZCTA5 11755,black_aa,184,121,2018
11755,ZCTA5 11755,ai_an,0,19,2018
11755,ZCTA5 11755,asian,756,259,2018
11755,ZCTA5 11755,hawaiian_pi,0,19,2018
11755,ZCTA5 11755,other,177,136,2018
11755,ZCTA5 11755,med_income,109490,9758,2018
11756,ZCTA5 11756,male,20795,731,2018
11756,ZCTA5 11756,female,22304,764,2018
11756,ZCTA5 11756,total_pop,43099,1083,2018
11756,ZCTA5 11756,race_total,43099,1083,2018
11756,ZCTA5 11756,white,35570,1352,2018
11756,ZCTA5 11756,black_aa,585,287,2018
11756,ZCTA5 11756,ai_an,18,27,2018
11756,ZCTA5 11756,asian,2619,485,2018
11756,ZCTA5 11756,hawaiian_pi,0,25,2018
11756,ZCTA5 11756,other,3015,813,2018
11756,ZCTA5 11756,med_income,120805,4728,2018
11757,ZCTA5 11757,male,21898,707,2018
11757,ZCTA5 11757,female,22217,781,2018
11757,ZCTA5 11757,total_pop,44115,923,2018
11757,ZCTA5 11757,race_total,44115,923,2018
11757,ZCTA5 11757,white,37972,1194,2018
11757,ZCTA5 11757,black_aa,1511,503,2018
11757,ZCTA5 11757,ai_an,92,87,2018
11757,ZCTA5 11757,asian,824,293,2018
11757,ZCTA5 11757,hawaiian_pi,0,25,2018
11757,ZCTA5 11757,other,2689,898,2018
11757,ZCTA5 11757,med_income,87225,7058,2018
11758,ZCTA5 11758,male,25846,798,2018
11758,ZCTA5 11758,female,27578,738,2018
11758,ZCTA5 11758,total_pop,53424,1110,2018
11758,ZCTA5 11758,race_total,53424,1110,2018
11758,ZCTA5 11758,white,48836,1146,2018
11758,ZCTA5 11758,black_aa,2477,728,2018
11758,ZCTA5 11758,ai_an,86,100,2018
11758,ZCTA5 11758,asian,852,269,2018
11758,ZCTA5 11758,hawaiian_pi,48,75,2018
11758,ZCTA5 11758,other,800,409,2018
11758,ZCTA5 11758,med_income,114681,4511,2018
11762,ZCTA5 11762,male,11182,388,2018
11762,ZCTA5 11762,female,11424,333,2018
11762,ZCTA5 11762,total_pop,22606,423,2018
11762,ZCTA5 11762,race_total,22606,423,2018
11762,ZCTA5 11762,white,21610,546,2018
11762,ZCTA5 11762,black_aa,81,55,2018
11762,ZCTA5 11762,ai_an,7,12,2018
11762,ZCTA5 11762,asian,402,150,2018
11762,ZCTA5 11762,hawaiian_pi,0,22,2018
11762,ZCTA5 11762,other,117,121,2018
11762,ZCTA5 11762,med_income,126693,6585,2018
11763,ZCTA5 11763,male,13936,1012,2018
11763,ZCTA5 11763,female,15082,858,2018
11763,ZCTA5 11763,total_pop,29018,1518,2018
11763,ZCTA5 11763,race_total,29018,1518,2018
11763,ZCTA5 11763,white,24546,1407,2018
11763,ZCTA5 11763,black_aa,2832,679,2018
11763,ZCTA5 11763,ai_an,22,35,2018
11763,ZCTA5 11763,asian,647,311,2018
11763,ZCTA5 11763,hawaiian_pi,0,22,2018
11763,ZCTA5 11763,other,407,239,2018
11763,ZCTA5 11763,med_income,87500,7777,2018
11764,ZCTA5 11764,male,6541,422,2018
11764,ZCTA5 11764,female,6182,462,2018
11764,ZCTA5 11764,total_pop,12723,695,2018
11764,ZCTA5 11764,race_total,12723,695,2018
11764,ZCTA5 11764,white,12149,670,2018
11764,ZCTA5 11764,black_aa,62,50,2018
11764,ZCTA5 11764,ai_an,29,44,2018
11764,ZCTA5 11764,asian,267,142,2018
11764,ZCTA5 11764,hawaiian_pi,0,19,2018
11764,ZCTA5 11764,other,0,19,2018
11764,ZCTA5 11764,med_income,123149,13600,2018
11765,ZCTA5 11765,male,360,61,2018
11765,ZCTA5 11765,female,363,69,2018
11765,ZCTA5 11765,total_pop,723,117,2018
11765,ZCTA5 11765,race_total,723,117,2018
11765,ZCTA5 11765,white,589,128,2018
11765,ZCTA5 11765,black_aa,0,12,2018
11765,ZCTA5 11765,ai_an,0,12,2018
11765,ZCTA5 11765,asian,119,64,2018
11765,ZCTA5 11765,hawaiian_pi,0,12,2018
11765,ZCTA5 11765,other,15,14,2018
11765,ZCTA5 11765,med_income,237813,79289,2018
11766,ZCTA5 11766,male,6050,481,2018
11766,ZCTA5 11766,female,6364,562,2018
11766,ZCTA5 11766,total_pop,12414,922,2018
11766,ZCTA5 11766,race_total,12414,922,2018
11766,ZCTA5 11766,white,11292,945,2018
11766,ZCTA5 11766,black_aa,91,122,2018
11766,ZCTA5 11766,ai_an,112,151,2018
11766,ZCTA5 11766,asian,431,222,2018
11766,ZCTA5 11766,hawaiian_pi,0,19,2018
11766,ZCTA5 11766,other,108,94,2018
11766,ZCTA5 11766,med_income,117283,19180,2018
11767,ZCTA5 11767,male,7492,572,2018
11767,ZCTA5 11767,female,8291,638,2018
11767,ZCTA5 11767,total_pop,15783,865,2018
11767,ZCTA5 11767,race_total,15783,865,2018
11767,ZCTA5 11767,white,14550,852,2018
11767,ZCTA5 11767,black_aa,245,187,2018
11767,ZCTA5 11767,ai_an,0,19,2018
11767,ZCTA5 11767,asian,482,174,2018
11767,ZCTA5 11767,hawaiian_pi,0,19,2018
11767,ZCTA5 11767,other,466,442,2018
11767,ZCTA5 11767,med_income,121968,11252,2018
11768,ZCTA5 11768,male,10345,498,2018
11768,ZCTA5 11768,female,10813,536,2018
11768,ZCTA5 11768,total_pop,21158,730,2018
11768,ZCTA5 11768,race_total,21158,730,2018
11768,ZCTA5 11768,white,20348,723,2018
11768,ZCTA5 11768,black_aa,283,238,2018
11768,ZCTA5 11768,ai_an,17,23,2018
11768,ZCTA5 11768,asian,229,117,2018
11768,ZCTA5 11768,hawaiian_pi,0,22,2018
11768,ZCTA5 11768,other,67,63,2018
11768,ZCTA5 11768,med_income,126841,12138,2018
11769,ZCTA5 11769,male,4049,370,2018
11769,ZCTA5 11769,female,4657,405,2018
11769,ZCTA5 11769,total_pop,8706,642,2018
11769,ZCTA5 11769,race_total,8706,642,2018
11769,ZCTA5 11769,white,8343,610,2018
11769,ZCTA5 11769,black_aa,130,85,2018
11769,ZCTA5 11769,ai_an,18,31,2018
11769,ZCTA5 11769,asian,66,42,2018
11769,ZCTA5 11769,hawaiian_pi,0,17,2018
11769,ZCTA5 11769,other,61,57,2018
11769,ZCTA5 11769,med_income,95987,8633,2018
11770,ZCTA5 11770,male,34,14,2018
11770,ZCTA5 11770,female,23,11,2018
11770,ZCTA5 11770,total_pop,57,22,2018
11770,ZCTA5 11770,race_total,57,22,2018
11770,ZCTA5 11770,white,51,22,2018
11770,ZCTA5 11770,black_aa,0,12,2018
11770,ZCTA5 11770,ai_an,0,12,2018
11770,ZCTA5 11770,asian,6,6,2018
11770,ZCTA5 11770,hawaiian_pi,0,12,2018
11770,ZCTA5 11770,other,0,12,2018
11770,ZCTA5 11770,med_income,120625,75771,2018
11771,ZCTA5 11771,male,4622,653,2018
11771,ZCTA5 11771,female,4878,342,2018
11771,ZCTA5 11771,total_pop,9500,881,2018
11771,ZCTA5 11771,race_total,9500,881,2018
11771,ZCTA5 11771,white,8214,743,2018
11771,ZCTA5 11771,black_aa,188,123,2018
11771,ZCTA5 11771,ai_an,0,17,2018
11771,ZCTA5 11771,asian,575,233,2018
11771,ZCTA5 11771,hawaiian_pi,0,17,2018
11771,ZCTA5 11771,other,425,526,2018
11771,ZCTA5 11771,med_income,124659,23178,2018
11772,ZCTA5 11772,male,23069,1023,2018
11772,ZCTA5 11772,female,22895,942,2018
11772,ZCTA5 11772,total_pop,45964,1312,2018
11772,ZCTA5 11772,race_total,45964,1312,2018
11772,ZCTA5 11772,white,40371,1546,2018
11772,ZCTA5 11772,black_aa,2067,715,2018
11772,ZCTA5 11772,ai_an,114,105,2018
11772,ZCTA5 11772,asian,1094,545,2018
11772,ZCTA5 11772,hawaiian_pi,0,25,2018
11772,ZCTA5 11772,other,1456,731,2018
11772,ZCTA5 11772,med_income,75856,4178,2018
11776,ZCTA5 11776,male,11733,732,2018
11776,ZCTA5 11776,female,12933,911,2018
11776,ZCTA5 11776,total_pop,24666,1319,2018
11776,ZCTA5 11776,race_total,24666,1319,2018
11776,ZCTA5 11776,white,21250,1364,2018
11776,ZCTA5 11776,black_aa,1077,525,2018
11776,ZCTA5 11776,ai_an,0,22,2018
11776,ZCTA5 11776,asian,987,471,2018
11776,ZCTA5 11776,hawaiian_pi,0,22,2018
11776,ZCTA5 11776,other,528,370,2018
11776,ZCTA5 11776,med_income,100350,8196,2018
11777,ZCTA5 11777,male,4575,231,2018
11777,ZCTA5 11777,female,4376,243,2018
11777,ZCTA5 11777,total_pop,8951,181,2018
11777,ZCTA5 11777,race_total,8951,181,2018
11777,ZCTA5 11777,white,7885,297,2018
11777,ZCTA5 11777,black_aa,183,92,2018
11777,ZCTA5 11777,ai_an,3,5,2018
11777,ZCTA5 11777,asian,637,194,2018
11777,ZCTA5 11777,hawaiian_pi,0,17,2018
11777,ZCTA5 11777,other,79,46,2018
11777,ZCTA5 11777,med_income,112372,6543,2018
11778,ZCTA5 11778,male,5797,492,2018
11778,ZCTA5 11778,female,5844,492,2018
11778,ZCTA5 11778,total_pop,11641,775,2018
11778,ZCTA5 11778,race_total,11641,775,2018
11778,ZCTA5 11778,white,10949,861,2018
11778,ZCTA5 11778,black_aa,65,83,2018
11778,ZCTA5 11778,ai_an,0,19,2018
11778,ZCTA5 11778,asian,70,44,2018
11778,ZCTA5 11778,hawaiian_pi,0,19,2018
11778,ZCTA5 11778,other,483,407,2018
11778,ZCTA5 11778,med_income,92731,8809,2018
11779,ZCTA5 11779,male,18793,784,2018
11779,ZCTA5 11779,female,19270,742,2018
11779,ZCTA5 11779,total_pop,38063,1254,2018
11779,ZCTA5 11779,race_total,38063,1254,2018
11779,ZCTA5 11779,white,32404,1258,2018
11779,ZCTA5 11779,black_aa,1291,420,2018
11779,ZCTA5 11779,ai_an,99,126,2018
11779,ZCTA5 11779,asian,2349,522,2018
11779,ZCTA5 11779,hawaiian_pi,75,93,2018
11779,ZCTA5 11779,other,725,349,2018
11779,ZCTA5 11779,med_income,93777,3765,2018
11780,ZCTA5 11780,male,7736,458,2018
11780,ZCTA5 11780,female,8017,436,2018
11780,ZCTA5 11780,total_pop,15753,731,2018
11780,ZCTA5 11780,race_total,15753,731,2018
11780,ZCTA5 11780,white,14127,654,2018
11780,ZCTA5 11780,black_aa,221,115,2018
11780,ZCTA5 11780,ai_an,23,37,2018
11780,ZCTA5 11780,asian,1040,480,2018
11780,ZCTA5 11780,hawaiian_pi,0,19,2018
11780,ZCTA5 11780,other,112,61,2018
11780,ZCTA5 11780,med_income,120595,6015,2018
11782,ZCTA5 11782,male,7245,325,2018
11782,ZCTA5 11782,female,7670,340,2018
11782,ZCTA5 11782,total_pop,14915,472,2018
11782,ZCTA5 11782,race_total,14915,472,2018
11782,ZCTA5 11782,white,14095,547,2018
11782,ZCTA5 11782,black_aa,126,104,2018
11782,ZCTA5 11782,ai_an,0,19,2018
11782,ZCTA5 11782,asian,394,230,2018
11782,ZCTA5 11782,hawaiian_pi,0,19,2018
11782,ZCTA5 11782,other,27,24,2018
11782,ZCTA5 11782,med_income,111581,8780,2018
11783,ZCTA5 11783,male,10367,522,2018
11783,ZCTA5 11783,female,10898,467,2018
11783,ZCTA5 11783,total_pop,21265,722,2018
11783,ZCTA5 11783,race_total,21265,722,2018
11783,ZCTA5 11783,white,20463,692,2018
11783,ZCTA5 11783,black_aa,82,53,2018
11783,ZCTA5 11783,ai_an,28,40,2018
11783,ZCTA5 11783,asian,433,176,2018
11783,ZCTA5 11783,hawaiian_pi,0,22,2018
11783,ZCTA5 11783,other,70,64,2018
11783,ZCTA5 11783,med_income,128015,8212,2018
11784,ZCTA5 11784,male,12442,842,2018
11784,ZCTA5 11784,female,12550,770,2018
11784,ZCTA5 11784,total_pop,24992,1455,2018
11784,ZCTA5 11784,race_total,24992,1455,2018
11784,ZCTA5 11784,white,20828,1239,2018
11784,ZCTA5 11784,black_aa,1390,422,2018
11784,ZCTA5 11784,ai_an,6,11,2018
11784,ZCTA5 11784,asian,1483,274,2018
11784,ZCTA5 11784,hawaiian_pi,0,22,2018
11784,ZCTA5 11784,other,932,529,2018
11784,ZCTA5 11784,med_income,91162,3899,2018
11786,ZCTA5 11786,male,3058,334,2018
11786,ZCTA5 11786,female,3053,285,2018
11786,ZCTA5 11786,total_pop,6111,542,2018
11786,ZCTA5 11786,race_total,6111,542,2018
11786,ZCTA5 11786,white,5714,511,2018
11786,ZCTA5 11786,black_aa,84,49,2018
11786,ZCTA5 11786,ai_an,0,17,2018
11786,ZCTA5 11786,asian,171,155,2018
11786,ZCTA5 11786,hawaiian_pi,0,17,2018
11786,ZCTA5 11786,other,43,39,2018
11786,ZCTA5 11786,med_income,127092,13659,2018
11787,ZCTA5 11787,male,16741,686,2018
11787,ZCTA5 11787,female,17358,686,2018
11787,ZCTA5 11787,total_pop,34099,1061,2018
11787,ZCTA5 11787,race_total,34099,1061,2018
11787,ZCTA5 11787,white,31365,1205,2018
11787,ZCTA5 11787,black_aa,338,173,2018
11787,ZCTA5 11787,ai_an,7,13,2018
11787,ZCTA5 11787,asian,1332,413,2018
11787,ZCTA5 11787,hawaiian_pi,0,25,2018
11787,ZCTA5 11787,other,534,236,2018
11787,ZCTA5 11787,med_income,125369,6347,2018
11788,ZCTA5 11788,male,8482,492,2018
11788,ZCTA5 11788,female,7746,452,2018
11788,ZCTA5 11788,total_pop,16228,809,2018
11788,ZCTA5 11788,race_total,16228,809,2018
11788,ZCTA5 11788,white,13814,670,2018
11788,ZCTA5 11788,black_aa,720,393,2018
11788,ZCTA5 11788,ai_an,11,19,2018
11788,ZCTA5 11788,asian,1208,371,2018
11788,ZCTA5 11788,hawaiian_pi,0,19,2018
11788,ZCTA5 11788,other,296,197,2018
11788,ZCTA5 11788,med_income,109036,9118,2018
11789,ZCTA5 11789,male,4153,444,2018
11789,ZCTA5 11789,female,4227,510,2018
11789,ZCTA5 11789,total_pop,8380,776,2018
11789,ZCTA5 11789,race_total,8380,776,2018
11789,ZCTA5 11789,white,7763,797,2018
11789,ZCTA5 11789,black_aa,81,93,2018
11789,ZCTA5 11789,ai_an,265,272,2018
11789,ZCTA5 11789,asian,139,199,2018
11789,ZCTA5 11789,hawaiian_pi,0,17,2018
11789,ZCTA5 11789,other,110,155,2018
11789,ZCTA5 11789,med_income,98148,13725,2018
11790,ZCTA5 11790,male,9307,533,2018
11790,ZCTA5 11790,female,8387,462,2018
11790,ZCTA5 11790,total_pop,17694,802,2018
11790,ZCTA5 11790,race_total,17694,802,2018
11790,ZCTA5 11790,white,12686,815,2018
11790,ZCTA5 11790,black_aa,682,194,2018
11790,ZCTA5 11790,ai_an,6,11,2018
11790,ZCTA5 11790,asian,3508,404,2018
11790,ZCTA5 11790,hawaiian_pi,25,36,2018
11790,ZCTA5 11790,other,254,91,2018
11790,ZCTA5 11790,med_income,137090,14901,2018
11791,ZCTA5 11791,male,13074,514,2018
11791,ZCTA5 11791,female,13047,466,2018
11791,ZCTA5 11791,total_pop,26121,763,2018
11791,ZCTA5 11791,race_total,26121,763,2018
11791,ZCTA5 11791,white,18196,723,2018
11791,ZCTA5 11791,black_aa,358,205,2018
11791,ZCTA5 11791,ai_an,74,89,2018
11791,ZCTA5 11791,asian,6719,476,2018
11791,ZCTA5 11791,hawaiian_pi,0,22,2018
11791,ZCTA5 11791,other,410,368,2018
11791,ZCTA5 11791,med_income,168902,12554,2018
11792,ZCTA5 11792,male,4247,413,2018
11792,ZCTA5 11792,female,4441,404,2018
11792,ZCTA5 11792,total_pop,8688,668,2018
11792,ZCTA5 11792,race_total,8688,668,2018
11792,ZCTA5 11792,white,8361,725,2018
11792,ZCTA5 11792,black_aa,170,194,2018
11792,ZCTA5 11792,ai_an,8,17,2018
11792,ZCTA5 11792,asian,58,72,2018
11792,ZCTA5 11792,hawaiian_pi,0,17,2018
11792,ZCTA5 11792,other,60,56,2018
11792,ZCTA5 11792,med_income,134803,28071,2018
11793,ZCTA5 11793,male,15021,704,2018
11793,ZCTA5 11793,female,16217,577,2018
11793,ZCTA5 11793,total_pop,31238,992,2018
11793,ZCTA5 11793,race_total,31238,992,2018
11793,ZCTA5 11793,white,29705,958,2018
11793,ZCTA5 11793,black_aa,131,89,2018
11793,ZCTA5 11793,ai_an,23,27,2018
11793,ZCTA5 11793,asian,882,370,2018
11793,ZCTA5 11793,hawaiian_pi,0,25,2018
11793,ZCTA5 11793,other,185,121,2018
11793,ZCTA5 11793,med_income,130957,5913,2018
11794,ZCTA5 11794,male,1571,199,2018
11794,ZCTA5 11794,female,1381,199,2018
11794,ZCTA5 11794,total_pop,2952,298,2018
11794,ZCTA5 11794,race_total,2952,298,2018
11794,ZCTA5 11794,white,979,157,2018
11794,ZCTA5 11794,black_aa,342,106,2018
11794,ZCTA5 11794,ai_an,0,12,2018
11794,ZCTA5 11794,asian,1314,183,2018
11794,ZCTA5 11794,hawaiian_pi,0,12,2018
11794,ZCTA5 11794,other,55,34,2018
11794,ZCTA5 11794,med_income,NA,NA,2018
11795,ZCTA5 11795,male,11907,566,2018
11795,ZCTA5 11795,female,13075,564,2018
11795,ZCTA5 11795,total_pop,24982,792,2018
11795,ZCTA5 11795,race_total,24982,792,2018
11795,ZCTA5 11795,white,23819,805,2018
11795,ZCTA5 11795,black_aa,168,162,2018
11795,ZCTA5 11795,ai_an,11,18,2018
11795,ZCTA5 11795,asian,260,120,2018
11795,ZCTA5 11795,hawaiian_pi,0,22,2018
11795,ZCTA5 11795,other,382,378,2018
11795,ZCTA5 11795,med_income,115506,6075,2018
11796,ZCTA5 11796,male,1857,261,2018
11796,ZCTA5 11796,female,1969,258,2018
11796,ZCTA5 11796,total_pop,3826,457,2018
11796,ZCTA5 11796,race_total,3826,457,2018
11796,ZCTA5 11796,white,3664,443,2018
11796,ZCTA5 11796,black_aa,40,35,2018
11796,ZCTA5 11796,ai_an,0,12,2018
11796,ZCTA5 11796,asian,22,27,2018
11796,ZCTA5 11796,hawaiian_pi,0,12,2018
11796,ZCTA5 11796,other,47,39,2018
11796,ZCTA5 11796,med_income,101250,29757,2018
11797,ZCTA5 11797,male,4073,285,2018
11797,ZCTA5 11797,female,4664,294,2018
11797,ZCTA5 11797,total_pop,8737,427,2018
11797,ZCTA5 11797,race_total,8737,427,2018
11797,ZCTA5 11797,white,7113,397,2018
11797,ZCTA5 11797,black_aa,210,110,2018
11797,ZCTA5 11797,ai_an,0,17,2018
11797,ZCTA5 11797,asian,1285,246,2018
11797,ZCTA5 11797,hawaiian_pi,0,17,2018
11797,ZCTA5 11797,other,43,27,2018
11797,ZCTA5 11797,med_income,169099,19266,2018
11798,ZCTA5 11798,male,7140,562,2018
11798,ZCTA5 11798,female,7893,595,2018
11798,ZCTA5 11798,total_pop,15033,930,2018
11798,ZCTA5 11798,race_total,15033,930,2018
11798,ZCTA5 11798,white,3483,624,2018
11798,ZCTA5 11798,black_aa,8882,758,2018
11798,ZCTA5 11798,ai_an,102,94,2018
11798,ZCTA5 11798,asian,271,117,2018
11798,ZCTA5 11798,hawaiian_pi,0,19,2018
11798,ZCTA5 11798,other,1421,525,2018
11798,ZCTA5 11798,med_income,79771,11283,2018
11801,ZCTA5 11801,male,20246,812,2018
11801,ZCTA5 11801,female,20094,777,2018
11801,ZCTA5 11801,total_pop,40340,1316,2018
11801,ZCTA5 11801,race_total,40340,1316,2018
11801,ZCTA5 11801,white,25946,1340,2018
11801,ZCTA5 11801,black_aa,565,406,2018
11801,ZCTA5 11801,ai_an,29,31,2018
11801,ZCTA5 11801,asian,10726,892,2018
11801,ZCTA5 11801,hawaiian_pi,6,12,2018
11801,ZCTA5 11801,other,1402,798,2018
11801,ZCTA5 11801,med_income,106151,6391,2018
11803,ZCTA5 11803,male,13835,653,2018
11803,ZCTA5 11803,female,14183,478,2018
11803,ZCTA5 11803,total_pop,28018,888,2018
11803,ZCTA5 11803,race_total,28018,888,2018
11803,ZCTA5 11803,white,23018,835,2018
11803,ZCTA5 11803,black_aa,245,122,2018
11803,ZCTA5 11803,ai_an,106,118,2018
11803,ZCTA5 11803,asian,4062,441,2018
11803,ZCTA5 11803,hawaiian_pi,0,22,2018
11803,ZCTA5 11803,other,273,135,2018
11803,ZCTA5 11803,med_income,144444,7869,2018
11804,ZCTA5 11804,male,2429,243,2018
11804,ZCTA5 11804,female,2487,226,2018
11804,ZCTA5 11804,total_pop,4916,327,2018
11804,ZCTA5 11804,race_total,4916,327,2018
11804,ZCTA5 11804,white,4532,337,2018
11804,ZCTA5 11804,black_aa,0,12,2018
11804,ZCTA5 11804,ai_an,0,12,2018
11804,ZCTA5 11804,asian,316,101,2018
11804,ZCTA5 11804,hawaiian_pi,0,12,2018
11804,ZCTA5 11804,other,0,12,2018
11804,ZCTA5 11804,med_income,133281,38798,2018
11901,ZCTA5 11901,male,14138,1077,2018
11901,ZCTA5 11901,female,13348,884,2018
11901,ZCTA5 11901,total_pop,27486,1408,2018
11901,ZCTA5 11901,race_total,27486,1408,2018
11901,ZCTA5 11901,white,20483,1426,2018
11901,ZCTA5 11901,black_aa,4498,850,2018
11901,ZCTA5 11901,ai_an,236,385,2018
11901,ZCTA5 11901,asian,319,216,2018
11901,ZCTA5 11901,hawaiian_pi,0,22,2018
11901,ZCTA5 11901,other,724,379,2018
11901,ZCTA5 11901,med_income,63461,3784,2018
11930,ZCTA5 11930,male,451,135,2018
11930,ZCTA5 11930,female,442,138,2018
11930,ZCTA5 11930,total_pop,893,231,2018
11930,ZCTA5 11930,race_total,893,231,2018
11930,ZCTA5 11930,white,870,233,2018
11930,ZCTA5 11930,black_aa,8,12,2018
11930,ZCTA5 11930,ai_an,0,12,2018
11930,ZCTA5 11930,asian,0,12,2018
11930,ZCTA5 11930,hawaiian_pi,0,12,2018
11930,ZCTA5 11930,other,10,13,2018
11930,ZCTA5 11930,med_income,100474,16707,2018
11931,ZCTA5 11931,male,11,18,2018
11931,ZCTA5 11931,female,33,56,2018
11931,ZCTA5 11931,total_pop,44,74,2018
11931,ZCTA5 11931,race_total,44,74,2018
11931,ZCTA5 11931,white,44,74,2018
11931,ZCTA5 11931,black_aa,0,12,2018
11931,ZCTA5 11931,ai_an,0,12,2018
11931,ZCTA5 11931,asian,0,12,2018
11931,ZCTA5 11931,hawaiian_pi,0,12,2018
11931,ZCTA5 11931,other,0,12,2018
11931,ZCTA5 11931,med_income,NA,NA,2018
11932,ZCTA5 11932,male,559,148,2018
11932,ZCTA5 11932,female,579,158,2018
11932,ZCTA5 11932,total_pop,1138,276,2018
11932,ZCTA5 11932,race_total,1138,276,2018
11932,ZCTA5 11932,white,843,227,2018
11932,ZCTA5 11932,black_aa,223,146,2018
11932,ZCTA5 11932,ai_an,0,12,2018
11932,ZCTA5 11932,asian,55,64,2018
11932,ZCTA5 11932,hawaiian_pi,0,12,2018
11932,ZCTA5 11932,other,0,12,2018
11932,ZCTA5 11932,med_income,104444,35085,2018
11933,ZCTA5 11933,male,3524,426,2018
11933,ZCTA5 11933,female,3778,487,2018
11933,ZCTA5 11933,total_pop,7302,760,2018
11933,ZCTA5 11933,race_total,7302,760,2018
11933,ZCTA5 11933,white,5911,806,2018
11933,ZCTA5 11933,black_aa,732,555,2018
11933,ZCTA5 11933,ai_an,0,17,2018
11933,ZCTA5 11933,asian,253,228,2018
11933,ZCTA5 11933,hawaiian_pi,0,17,2018
11933,ZCTA5 11933,other,0,17,2018
11933,ZCTA5 11933,med_income,64042,12893,2018
11934,ZCTA5 11934,male,3787,367,2018
11934,ZCTA5 11934,female,4219,527,2018
11934,ZCTA5 11934,total_pop,8006,737,2018
11934,ZCTA5 11934,race_total,8006,737,2018
11934,ZCTA5 11934,white,7288,663,2018
11934,ZCTA5 11934,black_aa,253,207,2018
11934,ZCTA5 11934,ai_an,0,17,2018
11934,ZCTA5 11934,asian,124,120,2018
11934,ZCTA5 11934,hawaiian_pi,0,17,2018
11934,ZCTA5 11934,other,196,184,2018
11934,ZCTA5 11934,med_income,93512,10293,2018
11935,ZCTA5 11935,male,1507,268,2018
11935,ZCTA5 11935,female,1692,241,2018
11935,ZCTA5 11935,total_pop,3199,449,2018
11935,ZCTA5 11935,race_total,3199,449,2018
11935,ZCTA5 11935,white,3111,440,2018
11935,ZCTA5 11935,black_aa,23,27,2018
11935,ZCTA5 11935,ai_an,0,12,2018
11935,ZCTA5 11935,asian,47,82,2018
